"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
76,-79.50000,33.10000,28.12,8.57
77,-96.60000,42.60000,1115.94,340.14
78,-98.60000,45.70000,1405.18,428.30
79,-97.00000,45.70000,1176.48,358.59
80,-98.50000,45.50000,1325.26,403.94
81,-103.40000,43.90000,4564.21,1391.17
82,-97.30000,45.30000,1799.74,548.56
83,-96.60000,44.10000,1579.89,481.55
84,-96.90000,43.60000,1544.98,470.91
85,-96.60000,43.30000,1263.16,385.01
86,-97.10000,44.00000,1664.76,507.42
87,-103.70000,43.70000,5204.30,1586.27
